ID,weidu,jingdu,AADT
285-8017,33.055971,-84.981341,70
285-8021,33.210287,-84.921789,210
285-8023,32.988351,-85.038733,900
285-8027,33.185828,-84.878599,50
285-8031,33.018724,-85.099112,170
285-8035,33.103062,-85.073037,170
285-8037,33.117236,-85.042627,560
285-8041,33.017933,-85.121081,540
285-8043,33.061331,-84.972018,1170
285-8047,33.171375,-84.921275,280
285-8049,32.878059,-85.18573,340
285-8053,33.032354,-85.053025,50
285-8059,33.032401,-85.042739,140
285-8061,33.025734,-85.026707,1080
285-8065,33.029786,-85.012292,420
285-8067,33.048442,-85.020017,110
285-8071,33.049085,-85.009811,330
285-8073,33.010727,-85.026872,40
285-8077,33.062114,-85.074429,170
285-8079,33.077917,-85.041314,170
285-8083,33.101793,-85.061656,180
285-8085,33.013765,-85.188949,270
285-8089,32.971151,-85.063877,1130
285-8090,32.963615,-85.093604,930
285-8092,32.879673,-85.012293,40
285-8093,32.877944,-84.969393,150
285-8094,32.898681,-84.939827,230
285-8095,32.911028,-84.923368,160
285-8096,32.915359,-84.954962,230
285-8097,32.909776,-84.949231,300
285-8098,32.891603,-84.882524,80
285-8099,32.935274,-84.889276,90
285-8100,32.940195,-84.871422,200
285-8101,32.927205,-84.867184,170
285-8103,33.030802,-84.94429,1140
285-8104,32.998456,-84.8868,30
285-8105,32.983151,-84.887052,20
285-8109,33.153564,-84.943901,200
285-8110,32.996136,-84.99745,490
285-8115,33.157588,-84.95542,990
285-8116,33.143506,-84.994687,660
285-8119,33.008291,-84.983257,230
285-8120,33.025182,-85.032475,3110
285-8123,33.019668,-85.01549,870
285-8124,33.010537,-85.038749,500
285-r001,32.876719,-85.151977,5100
285-r002,32.878638,-85.149355,2190
285-r011,32.987021,-85.031322,4050
285-r012,32.98942,-85.027433,3200
285-r013,32.99848,-85.0136,2470
285-r014,33.000766,-85.009852,1040
285-r017,33.039055,-84.970425,3520
285-r018,33.040052,-84.969074,4120
285-r027,33.157401,-84.869194,3300
285-r028,33.162002,-84.867191,2680
285-r101,32.958202,-84.955814,1110
285-r102,32.963385,-84.954618,1030
285-r103,33.010437,-84.952081,1280
285-r104,33.014465,-84.951456,220
285-r423,33.052975,-84.954187,500
285-r524,33.05497,-84.949183,370
285-r601,32.878587,-85.15164,2250
285-r602,32.877413,-85.152879,5290
285-r611,32.990957,-85.027348,3180
285-r612,32.988266,-85.031798,3910
285-r613,33.001753,-85.011229,1230
285-r614,32.999659,-85.014638,2260
285-r617,33.04452,-84.968855,4120
285-r618,33.040937,-84.971688,4120
285-r627,33.162463,-84.868512,2700
285-r628,33.158529,-84.870561,1960
285-r701,32.963828,-84.956721,1340
285-r702,32.959401,-84.956895,970
285-r703,33.014302,-84.953565,280
285-r704,33.010338,-84.954051,1190
287-0101,31.607222,-83.595016,1510
287-0103,31.648277,-83.622999,1890
287-0105,31.668119,-83.63433,2520
287-0107,31.672655,-83.636629,3610
287-0109,31.680312,-83.640537,3850
287-0114,31.702745,-83.651881,4620
287-0116,31.734505,-83.666354,1690
287-0121,31.769853,-83.688653,990
287-0123,31.684662,-83.722329,810
287-0125,31.704618,-83.674708,1110
287-0127,31.702931,-83.66704,1120
287-0130,31.665533,-83.632782,250
287-0132,31.66702,-83.620444,880
287-0134,31.658913,-83.587317,1160
287-0136,31.640275,-83.524963,1060
287-0143,31.841503,-83.562986,420
287-0145,31.816453,-83.532144,320
287-0147,31.80818,-83.488888,880
287-0152,31.815037,-83.476063,810
287-0154,31.721954,-83.535198,1500
287-0156,31.639651,-83.713693,1510
287-0161,31.689959,-83.680003,1990
287-0163,31.705252,-83.655242,5500
287-0165,31.70906,-83.644907,6880
287-0167,31.715829,-83.621758,3160
287-0169,31.742825,-83.569617,990
287-0172,31.771264,-83.529246,1020
287-0176,31.809378,-83.489683,750
287-0178,31.826626,-83.489039,550
287-0181,31.711499,-83.654663,2060
287-0183,31.722993,-83.654457,1240
287-0185,31.761393,-83.627699,780
287-0187,31.809451,-83.572572,260
287-0189,31.6111,-83.5658,42000
287-0192,31.6441,-83.5903,41900
287-0194,31.6714,-83.6123,42600
287-0196,31.6934,-83.629,42300
287-0203,31.7218,-83.6414,41700
287-0205,31.7695,-83.6774,38900
287-0209,31.620845,-83.594909,240
287-0214,31.633175,-83.68282,490
287-0216,31.644321,-83.657915,880
287-0218,31.67385,-83.639089,1020
287-0223,31.680499,-83.622192,1390
287-0225,31.684932,-83.613231,430
287-0227,31.746655,-83.757521,270
287-0229,31.72656,-83.692599,280
287-0232,31.762966,-83.659136,250
287-0234,31.750536,-83.489821,350
287-0241,31.671455,-83.634147,1330
287-0243,31.671856,-83.594874,360
287-0245,31.670857,-83.52409,250
287-0248,31.621851,-83.666257,450
287-7622,31.573358,-83.649288,230
287-8019,31.699622,-83.648785,530
287-8021,31.691456,-83.635803,390
287-8022,31.691046,-83.62488,420
287-8025,31.607952,-83.559699,40
287-8026,31.602166,-83.562113,170
287-8027,31.626834,-83.553766,120
287-8028,31.646201,-83.590997,40
287-8029,31.805104,-83.503579,160
287-8030,31.779104,-83.623667,200
287-8031,31.791716,-83.611868,170
287-8032,31.748453,-83.543632,30
287-8033,31.759894,-83.517958,60
287-8035,31.780216,-83.703771,50
287-8036,31.691749,-83.66536,240
287-8037,31.672868,-83.681857,280
287-8038,31.650932,-83.697551,260
287-8039,31.788288,-83.695576,30
287-8040,31.788608,-83.68125,50
287-8041,31.82346,-83.605769,130
287-8042,31.831699,-83.609861,80
287-8043,31.603673,-83.675267,120
287-8047,31.698161,-83.667763,660
287-8048,31.699012,-83.667055,330
287-r001,31.62584,-83.575258,290
287-r002,31.627598,-83.576648,270
287-r003,31.664149,-83.606147,250
287-r004,31.666827,-83.608235,610
287-r005,31.680018,-83.618745,380
287-r006,31.68168,-83.620073,240
287-r007,31.709632,-83.635881,1630
287-r008,31.712193,-83.636702,1440
287-r009,31.734898,-83.650578,530
287-r010,31.737126,-83.652258,1300
287-r601,31.627416,-83.577573,160
287-r602,31.625559,-83.576004,180
287-r603,31.667703,-83.609737,590
287-r604,31.664826,-83.607523,280
287-r605,31.68175,-83.621201,220
287-r606,31.679934,-83.619716,350
287-r607,31.713604,-83.638238,1410
287-r608,31.710854,-83.637325,1710
287-r609,31.73632,-83.6526,660
287-r610,31.734048,-83.650809,730
289-0101,32.68864,-83.345357,1660
289-0103,32.698825,-83.348813,1120
289-0109,32.602268,-83.244826,2160
289-0112,32.605538,-83.256175,1900
289-0116,32.617019,-83.287001,1320
289-0118,32.630256,-83.307508,1230
289-0121,32.682885,-83.340577,2760
289-0122,32.689404,-83.351678,2120
289-0123,32.688292,-83.34814,2760
289-0125,32.694952,-83.374228,1140
289-0129,32.761309,-83.448186,1520
289-0132,32.849998,-83.477172,5290
289-0136,32.849226,-83.41579,4550
289-0138,32.532786,-83.440318,6120
289-0141,32.609291,-83.484788,2460
289-0145,32.65047,-83.507408,2520
289-0147,32.706416,-83.542832,3390
289-0149,32.738957,-83.562804,2370
289-0152,32.540306,-83.456594,8870
289-0154,32.560969,-83.416694,5410
289-0158,32.606828,-83.373511,3120
289-0161,32.635003,-83.369276,1760
289-0163,32.653138,-83.361074,1950
289-0165,32.684564,-83.350388,2090
289-0167,32.686598,-83.343321,990
289-0169,32.68084,-83.333868,1360
289-0172,32.679455,-83.322867,920
289-0174,32.585959,-83.23206,1210
289-0176,32.590453,-83.369818,2710
289-0178,32.603426,-83.296441,850
289-0181,32.5843,-83.283,24400
289-0183,32.6125,-83.3435,21900
289-0185,32.6456,-83.411,22700
289-0187,32.6891,-83.4944,23400
289-0189,32.741,-83.5439,25400
289-0192,32.559691,-83.371545,360
289-0194,32.630497,-83.494818,310
289-0196,32.6816,-83.386304,950
289-0198,32.688431,-83.357856,1100
289-0201,32.709668,-83.543941,3030
289-0203,32.727919,-83.526348,920
289-0205,32.734563,-83.518329,600
289-0207,32.767098,-83.49943,670
289-0209,32.761502,-83.486997,630
289-0212,32.808057,-83.474878,580
289-0214,32.808046,-83.459239,440
289-0216,32.819171,-83.397539,160
289-0218,32.827363,-83.472917,1070
289-0221,32.853093,-83.485046,1500
289-0223,32.818435,-83.401181,350
289-0227,32.752283,-83.413667,80
289-0229,32.797892,-83.372576,60
289-0232,32.559863,-83.306897,260
289-0234,32.582669,-83.301867,170
289-0236,32.588519,-83.272478,390
289-0238,32.56264,-83.347358,540
289-0241,32.622239,-83.34908,430
289-0242,32.627412,-83.353279,450
289-0243,32.608314,-83.319015,280
289-0245,32.629382,-83.335385,380
289-0249,32.687784,-83.342888,870
289-0251,32.532788,-83.339194,160
289-7623,32.803919,-83.492709,1020
289-8007,32.62756,-83.335369,130
289-8009,32.630666,-83.40004,80
289-8014,32.850558,-83.427271,20
289-8015,32.858488,-83.453995,110
289-8016,32.645987,-83.288068,90
289-8017,32.634214,-83.299414,80
289-r201,32.72278,-83.533684,1130
289-r202,32.718573,-83.530111,330
289-r207,32.659603,-83.450789,560
289-r208,32.656435,-83.447088,190
289-r213,32.624078,-83.372294,1140
289-r214,32.62221,-83.368147,950
289-r217,32.599299,-83.316118,220
289-r218,32.596471,-83.312484,1660
289-r801,32.7182,-83.528782,310
289-r802,32.723692,-83.533619,1300
289-r807,32.6564,-83.443949,150
289-r808,32.660291,-83.451009,480
289-r813,32.623608,-83.367752,730
289-r814,32.625255,-83.371771,1080
289-r817,32.597321,-83.308935,1550
289-r818,32.5999,-83.313217,250
291-0101,34.850789,-84.095416,1260
291-0105,34.840118,-84.047247,2940
291-0107,34.856369,-83.98166,6780
291-0109,34.870573,-83.965793,4480
291-0112,34.87686,-83.961103,20800
291-0114,34.879545,-83.956998,10400
291-0115,34.87631,-83.95821,2960
291-0116,34.900285,-83.919834,12000
291-0118,34.817779,-83.906952,400
291-0121,34.749317,-83.92084,2690
291-0122,34.877963,-83.960452,3230
291-0123,34.7852,-83.9068,1860
291-0125,34.812264,-83.901129,4410
291-0129,34.857602,-83.948971,9450
291-0132,34.874543,-83.95747,9710
291-0133,34.875742,-83.958388,6920
291-0134,34.874443,-83.961427,8570
291-0137,34.87595,-83.968826,12900
291-0141,34.93808,-84.035783,11000
291-0143,34.972882,-84.063843,5010
291-0145,34.685109,-84.019975,770
291-0149,34.70223,-84.053843,480
291-0152,34.725709,-84.080725,470
291-0154,34.699783,-84.012532,640
291-0156,34.723308,-83.983482,520
291-0158,34.757104,-83.968119,340
291-0161,34.772095,-83.914684,30
291-0163,34.795123,-83.885093,1970
291-0165,34.810134,-83.848704,480
291-0166,34.858627,-84.094429,870
291-0167,34.883651,-84.076601,2130
291-0169,34.920145,-84.108991,1120
291-0172,34.957061,-84.082288,2360
291-0174,34.761157,-83.867655,360
291-0176,34.774772,-83.880684,790
291-0178,34.820214,-84.108194,880
291-0181,34.950139,-84.144677,980
291-0182,34.952723,-84.113812,1380
291-0183,34.927264,-83.996814,1270
291-0185,34.958786,-83.973615,540
291-0187,34.855244,-83.901981,630
291-0189,34.891542,-83.870816,1130
291-0192,34.815361,-83.863232,760
291-0194,34.836416,-83.887799,1540
291-0196,34.845289,-83.931784,2480
291-0198,34.881381,-83.962385,7050
291-0199,34.877512,-83.959357,9070
291-0201,34.882491,-83.975408,4640
291-0203,34.887826,-84.014785,2040
291-0209,34.878845,-83.955523,4580
291-0212,34.833941,-83.992018,1180
291-0214,34.820469,-83.968767,810
291-0216,34.811639,-83.910004,320
291-0223,34.877707,-84.096863,4800
291-0225,34.864748,-84.028686,10300
291-0227,34.867819,-83.982122,9580
291-8001,34.8959,-83.962778,150
291-8003,34.813139,-83.883209,170
291-8013,34.802338,-84.039082,90
291-8015,34.752729,-83.917979,160
291-8022,34.843285,-83.876062,640
291-8023,34.882376,-83.953277,60
291-8024,34.887888,-83.943386,450
291-8025,34.867051,-84.008706,2100
291-8026,34.840773,-83.993303,220
291-8027,34.842166,-83.935278,630
291-8028,34.825722,-83.925392,520
291-8030,34.854338,-83.932634,330
291-8031,34.93644,-84.007755,2580
291-8032,34.935799,-83.98083,60
291-8033,34.810013,-83.874186,90
291-8034,34.824056,-83.857896,60
291-8035,34.7973,-83.854971,460
291-8036,34.798667,-83.852052,240
291-8037,34.81985,-83.986538,150
291-8038,34.758359,-83.873156,80
291-8039,34.867903,-84.080988,230
291-8040,34.824554,-83.996777,740
291-8041,34.793435,-83.911887,110
291-8042,34.710788,-84.072223,140
291-8043,34.791064,-83.890499,470
291-8045,34.97654,-84.095973,140
291-8046,34.979691,-84.093202,360
291-8049,34.943816,-84.017208,360
291-8050,34.724494,-84.083844,50
291-8051,34.766566,-83.921071,580
291-8052,34.76522,-83.883661,10
291-8053,34.704527,-84.071054,40
291-8054,34.803738,-83.892899,60
291-8055,34.798908,-83.863147,130
291-8056,34.769628,-83.885513,130
291-8057,34.693385,-84.070511,10
291-8058,34.797633,-83.891921,170
293-0005,32.733645,-84.223383,2930
293-0007,32.764629,-84.244869,2670
293-0009,32.814277,-84.28694,3350
293-0011,32.841135,-84.31601,890
293-0012,32.850314,-84.315933,3420
293-0013,32.866088,-84.320992,6140
293-0015,32.877434,-84.325631,4350
293-0017,32.884703,-84.32619,6420
293-0019,32.886821,-84.326207,6200
293-0021,32.891486,-84.326193,11400
293-0025,32.896511,-84.327262,11100
293-0027,32.903833,-84.329626,19700
293-0031,32.915961,-84.332565,23300
293-0033,32.939552,-84.333937,13200
293-0035,32.965536,-84.329737,9530
293-0037,32.98539,-84.317649,5940
293-0039,32.878604,-84.327031,5460
293-0043,32.885788,-84.327154,6970
293-0045,32.886637,-84.327177,8690
293-0049,32.892163,-84.327232,10000
293-0057,32.739241,-84.213331,1170
293-0059,32.752543,-84.180464,1750
293-0061,32.847855,-84.417295,1310
293-0065,32.876586,-84.347855,3050
293-0067,32.877993,-84.335735,4990
293-0069,32.882566,-84.330556,5890
293-0071,32.886013,-84.328091,3840
293-0073,32.887368,-84.328046,4450
293-0075,32.88798,-84.327655,4460
293-0077,32.887996,-84.324874,4750
293-0083,32.891497,-84.319179,6700
293-0087,32.901652,-84.305478,5110
293-0089,32.927817,-84.277253,4560
293-0093,32.967397,-84.217356,4850
293-0095,32.87812,-84.434022,360
293-0097,32.919002,-84.458403,260
293-0101,32.887517,-84.323608,5910
293-0103,32.892669,-84.34582,2570
293-0105,32.887214,-84.333125,5250
293-0106,32.887186,-84.327389,5180
293-0108,32.88719,-84.324802,4750
293-0109,32.963031,-84.469873,2510
293-0113,32.918903,-84.434598,2720
293-0115,32.898051,-84.403606,4170
293-0117,32.906384,-84.37097,4840
293-0119,32.898283,-84.352007,4200
293-0121,32.888024,-84.306794,4270
293-0125,32.89417,-84.289912,3200
293-0127,32.895924,-84.346368,1860
293-0129,32.892896,-84.335511,4400
293-0131,32.889912,-84.332819,3910
293-0133,32.917345,-84.253138,2510
293-0135,32.91242,-84.162539,2230
293-0141,32.916092,-84.12952,1960
293-0143,32.969486,-84.37288,1280
293-0145,32.953008,-84.354095,1740
293-0146,32.942261,-84.358288,710
293-0147,32.919858,-84.347173,2450
293-0151,32.988737,-84.408582,310
293-0153,32.777454,-84.165807,210
293-0156,32.847633,-84.150297,130
293-0157,32.917885,-84.129381,370
293-0159,32.850972,-84.255918,510
293-0161,32.813537,-84.220523,190
293-0165,32.885453,-84.167302,340
293-0167,32.902963,-84.144301,550
293-0169,32.918452,-84.142938,730
293-0171,32.941732,-84.142472,970
293-0173,32.981651,-84.152017,530
293-0175,32.947522,-84.397178,2000
293-0177,32.937575,-84.376585,2990
293-0179,32.950681,-84.296552,2860
293-0183,32.942598,-84.237196,200
293-0185,32.978783,-84.239591,200
293-0187,32.989449,-84.297932,650
293-0189,32.915122,-84.321591,1770
293-0193,32.897294,-84.338837,3100
293-0205,32.925788,-84.305278,3190
293-0207,32.869612,-84.256442,450
293-0209,32.88154,-84.314679,290
293-0211,32.90297,-84.32795,1860
293-0213,32.940242,-84.319255,590
293-0215,32.880551,-84.319968,1470
293-0217,32.867203,-84.30699,830
293-0219,32.885154,-84.321853,4640
293-0221,32.934895,-84.345971,4300
293-0223,32.934075,-84.290516,710
293-0227,32.901034,-84.331596,3640
293-0229,32.904713,-84.337631,420
293-0231,32.902853,-84.331502,2450
293-0233,32.904376,-84.333006,350
293-0235,32.890698,-84.32353,2550
293-0237,32.895486,-84.323512,2370
293-0239,32.900705,-84.322247,2950
293-0241,32.905118,-84.32183,2750
293-0242,32.9035,-84.32207,3820
293-0253,32.895987,-84.325746,1150
293-0255,32.894869,-84.327157,840
293-0257,32.896614,-84.336822,1160
293-0275,32.886362,-84.324965,5450
293-0279,32.88033,-84.340322,310
293-0281,32.884503,-84.337849,1580
293-0283,32.889176,-84.314552,1610
293-0287,32.886864,-84.32362,2950
293-0289,32.906824,-84.325249,470
293-0291,32.902297,-84.320541,2500
293-0293,32.901406,-84.317422,2010
293-0294,32.89938,-84.31621,880
293-0295,32.896589,-84.315575,150
293-0311,32.802329,-84.355491,460
293-0313,32.829427,-84.330911,550
293-0315,32.941904,-84.346298,1250
293-0317,32.926642,-84.335752,4060
293-0319,32.862123,-84.338406,940
293-0321,32.867932,-84.331317,290
293-0323,32.931082,-84.326702,500
293-0325,32.820115,-84.200345,190
293-8001,32.937048,-84.347558,390
293-8005,32.92769,-84.338949,10100
293-8007,32.914842,-84.409008,380
293-8011,32.866865,-84.335186,90
293-8019,32.950503,-84.200628,80
293-8021,32.919393,-84.293901,230
293-8025,32.922648,-84.342767,50
293-8027,32.925045,-84.330263,180
293-8031,32.853111,-84.323023,380
293-8033,32.912886,-84.137226,30
293-8037,32.885759,-84.318731,940
293-8039,32.893001,-84.329975,910
293-8045,32.899722,-84.314962,80
293-8047,32.892151,-84.340151,270
293-8050,32.978618,-84.403339,130
293-8051,32.952336,-84.378849,270
293-8052,32.969187,-84.380347,460
293-8053,32.981923,-84.47716,140
293-8054,32.970572,-84.494864,160
293-8055,32.96477,-84.507835,70
293-8056,32.922588,-84.387655,670
293-8057,32.918358,-84.35976,270
293-8058,32.913843,-84.475897,40
293-8059,32.880378,-84.444455,470
293-8060,32.899526,-84.437936,600
293-8061,32.838176,-84.352669,30
293-8062,32.835679,-84.283708,10
293-8063,32.820563,-84.252766,30
293-8065,32.886369,-84.269212,610
293-8066,32.903063,-84.223154,200
293-8067,32.890956,-84.191932,40
293-8068,32.939879,-84.161132,170
293-8069,32.934572,-84.209093,180
293-8070,32.981957,-84.1598,150
293-8071,32.972742,-84.168749,40
293-8072,32.95459,-84.174449,40
293-8073,32.978593,-84.258517,60
293-8074,32.975071,-84.270337,360
295-0001,34.612361,-85.279938,5820
295-0005,34.670511,-85.273566,6530
295-0006,34.930175,-85.293053,910
295-0007,34.694364,-85.275323,3010
295-0009,34.698937,-85.282154,4610
295-0012,34.702746,-85.282388,7440
295-0016,34.709499,-85.281278,10800
295-0018,34.715859,-85.279702,13400
295-0021,34.742424,-85.271651,18900
295-0023,34.754268,-85.265847,15600
295-0025,34.783541,-85.253051,15400
295-0029,34.852803,-85.252104,14400
295-0032,34.872599,-85.267804,13600
295-0034,34.884516,-85.269123,15300
295-0038,34.973435,-85.270371,20100
295-0041,34.977285,-85.274917,19500
295-0045,34.982683,-85.278529,20500
295-0047,34.984373,-85.286776,22700
295-0049,34.980455,-85.288947,13000
295-0050,34.950835,-85.314983,9430
295-0051,34.950773,-85.303239,12000
295-0052,34.974208,-85.292642,10100
295-0053,34.949941,-85.294932,12000
295-0054,34.961099,-85.298502,7390
295-0055,34.949761,-85.297656,5360
295-0058,34.947952,-85.289952,3210
295-0059,34.952163,-85.27144,17200
295-0060,34.956558,-85.265221,21900
295-0061,34.940246,-85.27119,3210
295-0065,34.763128,-85.198787,1960
295-0069,34.810686,-85.233248,3830
295-0072,34.797832,-85.429331,1870
295-0076,34.802488,-85.364009,2070
295-0078,34.78744,-85.325198,2390
295-0081,34.77658,-85.319596,3030
295-0083,34.752021,-85.293511,3220
295-0085,34.745883,-85.284401,3800
295-0089,34.705027,-85.279995,4990
295-0092,34.696402,-85.247804,5420
295-0096,34.693408,-85.21023,4340
295-0098,34.69953,-85.200654,5510
295-0101,34.68079,-85.172782,3480
295-0107,34.670152,-85.087809,2290
295-0109,34.6624,-85.059727,2080
295-0112,34.644616,-85.232241,2160
295-0116,34.727768,-85.182593,4020
295-0118,34.747531,-85.164252,3530
295-0121,34.605585,-85.466743,270
295-0123,34.622645,-85.479259,220
295-0125,34.745941,-85.456875,900
295-0127,34.822238,-85.423688,740
295-0129,34.885098,-85.406502,1240
295-0132,34.909639,-85.394571,570
295-0134,34.922791,-85.391988,590
295-0136,34.975094,-85.367706,2950
295-0138,34.975488,-85.36455,2660
295-0141,34.978814,-85.347522,5570
295-0143,34.835592,-85.447218,540
295-0145,34.980498,-85.363362,1050
295-0147,34.701618,-85.286414,5850
295-0152,34.702035,-85.291782,3910
295-0154,34.702692,-85.298594,2360
295-0156,34.702381,-85.30576,2470
295-0158,34.701083,-85.31443,1850
295-0161,34.714405,-85.328788,1230
295-0163,34.724995,-85.323346,1070
295-0165,34.769459,-85.401663,620
295-0167,34.794295,-85.391257,1450
295-0169,34.813414,-85.389237,2410
295-0172,34.869433,-85.364689,3120
295-0173,34.914233,-85.35345,5800
295-0174,34.892228,-85.357039,3600
295-0175,34.932188,-85.34082,8390
295-0176,34.953779,-85.341309,2410
295-0177,34.943097,-85.336153,8770
295-0179,34.982032,-85.334196,8850
295-0181,34.70352,-85.109625,2640
295-0183,34.978255,-85.268543,5040
295-0185,34.599487,-85.356729,1040
295-0187,34.648625,-85.327929,1000
295-0188,34.67202,-85.30986,1870
295-0189,34.692066,-85.295472,5190
295-0192,34.697936,-85.288636,5890
295-0196,34.778126,-85.347977,950
295-0198,34.799926,-85.327662,990
295-0201,34.833439,-85.318765,2560
295-0203,34.860098,-85.303387,3390
295-0205,34.86365,-85.298733,4570
295-0207,34.867977,-85.294681,5770
295-0209,34.874762,-85.29152,4320
295-0212,34.891148,-85.313902,3620
295-0214,34.895867,-85.31743,4460
295-0216,34.903449,-85.321599,3130
295-0221,34.916287,-85.345443,3170
295-0227,34.940772,-85.320585,1660
295-0229,34.956261,-85.309821,5550
295-0232,34.970178,-85.298677,7100
295-0241,34.608809,-85.317668,340
295-0243,34.639679,-85.295987,430
295-0245,34.640271,-85.282351,220
295-0247,34.939292,-85.372244,980
295-0249,34.977978,-85.357159,2120
295-0252,34.705333,-85.282506,4600
295-0254,34.705759,-85.286149,2090
295-0256,34.7077,-85.287877,2280
295-0261,34.71011,-85.295201,1020
295-0265,34.716471,-85.300271,950
295-0267,34.751509,-85.290511,580
295-0274,34.960628,-85.309916,2480
295-0276,34.964166,-85.309978,2700
295-0278,34.969765,-85.310128,3840
295-0281,34.981443,-85.310319,2880
295-0283,34.911528,-85.349156,1040
295-0285,34.898277,-85.39165,2210
295-0292,34.907593,-85.315722,4470
295-0294,34.928146,-85.30782,7740
295-0296,34.939518,-85.29758,8450
295-0298,34.871574,-85.28939,4350
295-0301,34.888531,-85.275464,1530
295-0312,34.824334,-85.239975,4980
295-0314,34.826546,-85.236957,3070
295-0316,34.851786,-85.227884,1520
295-0323,34.644198,-85.1214,780
295-0325,34.66717,-85.116669,970
295-0327,34.635271,-85.192593,490
295-0332,34.611687,-85.25061,240
295-0334,34.635366,-85.080952,90
295-0336,34.667971,-85.346953,650
295-0341,34.88514,-85.290826,8250
295-0343,34.882816,-85.278628,7100
295-0352,34.947969,-85.267133,640
295-0356,34.956198,-85.27788,2020
295-0358,34.922218,-85.288933,880
295-0361,34.942992,-85.284507,3420
295-0363,34.952115,-85.279506,920
295-0367,34.96396,-85.266666,700
295-0372,34.958395,-85.287924,1060
295-0376,34.974323,-85.281878,3030
295-0381,34.978457,-85.303078,1560
295-0383,34.978091,-85.295202,3330
295-0389,34.980244,-85.295579,190
295-0407,34.984262,-85.278759,5300
295-0409,34.983604,-85.273492,4600
295-0410,34.984595,-85.273044,4640
295-0412,34.666585,-85.300512,680
295-0414,34.691568,-85.277479,1590
295-0416,34.6983,-85.2843,1020
295-0418,34.703949,-85.283493,810
295-0421,34.70743,-85.282907,1440
295-0429,34.7074,-85.2902,320
295-0432,34.706969,-85.282669,1260
295-0434,34.706739,-85.280896,590
295-0436,34.703664,-85.288082,5120
295-0441,34.712811,-85.289092,1650
295-0449,34.712281,-85.278963,1450
295-0452,34.712298,-85.274806,2920
295-0454,34.721075,-85.236873,1470
295-0456,34.701852,-85.281202,1780
295-0461,34.705822,-85.280514,1800
295-0463,34.707361,-85.280253,2160
295-0465,34.713762,-85.278315,1390
295-0478,34.682001,-85.299529,2210
295-0480,34.672126,-85.280388,2910
295-0481,34.702241,-85.275225,7130
295-0483,34.710021,-85.27163,9600
295-0485,34.729865,-85.270471,8310
295-0487,34.917602,-85.293781,980
295-0489,34.912275,-85.327361,180
295-0491,34.921641,-85.29764,2620
295-0493,34.906223,-85.305552,2360
295-0495,34.962825,-85.302269,470
295-0497,34.970672,-85.319245,590
295-0499,34.929335,-85.324887,830
295-0501,34.743319,-85.230341,2260
295-0503,34.916589,-85.326658,90
295-0505,34.949298,-85.338805,1990
295-0509,34.706086,-85.291884,610
295-0511,34.698435,-85.294123,120
295-0513,34.974017,-85.298787,1480
295-0515,34.712284,-85.293355,190
295-0517,34.981566,-85.349157,500
295-7624,34.719002,-85.469752,400
295-7625,34.847045,-85.211414,2140
295-7626,34.969547,-85.264866,1340
295-7627,34.91571,-85.319366,930
295-7628,34.945565,-85.284074,4760
295-7630,34.94718,-85.265658,1180
295-7631,34.715047,-85.282771,770
295-7632,34.712138,-85.285889,160
295-7633,34.697143,-85.296372,50
295-7635,34.704852,-85.282219,8990
295-7636,34.97414,-85.294343,230
295-7637,34.97674,-85.350345,710
295-7638,34.982082,-85.362566,280
295-7639,34.917354,-85.269923,2410
295-8001,34.637373,-85.150894,150
295-8005,34.908843,-85.318906,680
295-8007,34.693383,-85.314146,460
295-8011,34.804845,-85.260474,340
295-8013,34.787894,-85.241585,680
295-8017,34.881326,-85.326987,950
295-8019,34.880858,-85.271423,290
295-8023,34.901724,-85.296952,310
295-8025,34.943488,-85.28198,150
295-8029,34.966001,-85.280881,60
295-8031,34.977413,-85.26955,260
295-8035,34.861176,-85.27352,1970
295-8041,34.912956,-85.324019,40
295-8047,34.899932,-85.399452,40
295-8049,34.83367,-85.281711,80
295-8055,34.7033,-85.2922,180
295-8059,34.704918,-85.277201,230
295-8061,34.709881,-85.273634,100
295-8065,34.967271,-85.297772,330
295-8067,34.871178,-85.286507,90
295-8071,34.880392,-85.288579,180
295-8077,34.966268,-85.352838,50
295-8078,34.669032,-85.095287,60
295-8079,34.650756,-85.106655,150
295-8080,34.660898,-85.130043,40
295-8081,34.627855,-85.171913,130
295-8082,34.637767,-85.178093,10
295-8083,34.630581,-85.185523,60
295-8084,34.619572,-85.178457,70
295-8085,34.605361,-85.156718,50
295-8087,34.686382,-85.259737,1030
295-8088,34.638542,-85.266485,260
295-8089,34.630375,-85.286003,440
295-8091,34.653396,-85.279552,120
295-8092,34.601038,-85.304638,90
295-8093,34.606053,-85.330018,390
295-8094,34.625498,-85.318795,140
295-8095,34.679503,-85.334338,140
295-8096,34.659827,-85.336195,50
295-8098,34.603944,-85.380521,130
295-8099,34.722995,-85.316201,870
295-8100,34.726789,-85.409246,260
295-8101,34.744249,-85.416809,520
295-8102,34.701987,-85.433754,310
295-8103,34.663077,-85.448672,310
295-8106,34.824325,-85.25049,760
295-8108,34.725423,-85.21175,260
295-8109,34.739069,-85.193855,180
295-8110,34.790203,-85.228351,690
295-8111,34.813496,-85.213697,420
295-8112,34.830507,-85.256119,280
295-8113,34.854263,-85.27845,570
295-8114,34.848343,-85.264988,1240
295-8115,34.844156,-85.288297,460
295-8116,34.831981,-85.304846,530
295-8117,34.846384,-85.3051,110
